settlement_period,forecast_wind_mw,national_demand_mw,embedded_solar_generation_mw,price_gbp
2020-12-05 03:00:00,8489.0,23848,0,35.48
2020-12-05 04:00:00,8261.0,22996,0,35.98
2020-12-05 05:00:00,7940.0,22924,0,40.37
2020-12-05 06:00:00,7477.0,25375,0,42.09
2020-12-05 07:00:00,6832.0,28128,0,42.52
2020-12-05 08:00:00,6102.0,31656,41,47.17
2020-12-05 09:00:00,5437.0,34283,742,49.62
2020-12-05 10:00:00,4597.0,35307,1580,51.18
2020-12-05 11:00:00,3840.0,35301,2550,53.0
2020-12-05 12:00:00,3292.0,35548,2360,56.0
2020-12-05 13:00:00,3045.0,35484,1920,57.04
2020-12-05 14:00:00,2817.0,35528,1360,56.85
2020-12-05 15:00:00,2735.0,36584,272,55.69
2020-12-05 16:00:00,2632.0,38965,1,88.39
2020-12-05 17:00:00,2603.0,41246,0,199.96
2020-12-05 18:00:00,2542.0,40823,0,124.7
2020-12-05 19:00:00,2343.0,39119,0,79.91
2020-12-05 20:00:00,2170.0,36964,0,59.4
2020-12-05 21:00:00,2014.0,34575,0,44.87
2020-12-05 22:00:00,1858.0,31830,0,42.6
2020-12-05 23:00:00,1712.0,28547,0,44.55
2020-12-06 00:00:00,1547.0,27136,0,43.05
2020-12-06 01:00:00,1570.0,26911,0,42.54
2020-12-06 02:00:00,1615.0,25699,0,39.57
2020-12-06 03:00:00,1664.0,24770,0,33.0
2020-12-06 04:00:00,1671.0,23984,0,31.25
2020-12-06 05:00:00,1643.0,23970,0,31.98
2020-12-06 06:00:00,1589.0,25230,0,39.53
2020-12-06 07:00:00,1521.0,27097,0,34.8
2020-12-06 08:00:00,1444.0,29773,49,41.86
2020-12-06 09:00:00,1300.0,33219,745,46.27
2020-12-06 10:00:00,1105.0,35395,1560,50.82
2020-12-06 11:00:00,957.0,36265,2200,51.62
2020-12-06 12:00:00,863.0,37152,2300,56.92
2020-12-06 13:00:00,806.0,37710,1740,56.89
2020-12-06 14:00:00,783.0,37829,1190,60.82
2020-12-06 15:00:00,761.0,38137,272,65.0
2020-12-06 16:00:00,759.0,41580,0,189.96
2020-12-06 17:00:00,742.0,43718,0,350.0
2020-12-06 18:00:00,725.0,42135,0,150.49
2020-12-06 19:00:00,705.0,39911,0,77.8
2020-12-06 20:00:00,686.0,38026,0,53.68
2020-12-06 21:00:00,673.0,35582,0,44.73
2020-12-06 22:00:00,673.0,32000,0,42.02
2020-12-06 23:00:00,676.0,28380,0,40.95
2020-12-07 00:00:00,714.0,27082,0,42.52
2020-12-07 01:00:00,768.0,27307,0,40.09
2020-12-07 02:00:00,839.0,26215,0,39.0
2020-12-07 03:00:00,957.0,25832,0,35.34
2020-12-07 04:00:00,1129.0,25322,0,33.62
2020-12-07 05:00:00,1342.0,26285,0,43.06
2020-12-07 06:00:00,1623.0,30414,0,54.12
2020-12-07 07:00:00,1902.0,36711,0,62.37
2020-12-07 08:00:00,2271.0,39856,10,84.03
2020-12-07 09:00:00,2650.0,41453,331,92.26
2020-12-07 10:00:00,3056.0,42064,826,89.57
2020-12-07 11:00:00,3320.0,42108,1360,93.53
2020-12-07 12:00:00,3579.0,42060,1580,85.08
2020-12-07 13:00:00,3975.0,41975,1350,75.4
2020-12-07 14:00:00,4394.0,41371,782,68.93
2020-12-07 15:00:00,4904.0,42142,193,69.97
2020-12-07 16:00:00,5487.0,44217,0,113.6
2020-12-07 17:00:00,6105.0,45778,0,150.0
2020-12-07 18:00:00,6725.0,45290,0,80.33
2020-12-07 19:00:00,7273.0,43902,0,61.99
2020-12-07 20:00:00,7879.0,40895,0,49.96
2020-12-07 21:00:00,8461.0,37394,0,45.88
2020-12-07 22:00:00,8879.0,32852,0,40.01
2020-12-07 23:00:00,9260.0,28542,0,44.05
2020-12-08 00:00:00,7399.0,27213,0,41.0
2020-12-08 01:00:00,7273.0,27160,0,37.39
2020-12-08 02:00:00,7079.0,26064,0,34.85
2020-12-08 03:00:00,6860.0,25626,0,35.47
2020-12-08 04:00:00,6600.0,25239,0,38.43
2020-12-08 05:00:00,6350.0,25917,0,47.29
2020-12-08 06:00:00,6105.0,30129,0,60.72
2020-12-08 07:00:00,5816.0,36558,1,66.65
2020-12-08 08:00:00,5531.0,40460,46,78.28
2020-12-08 09:00:00,5208.0,41565,762,78.28
2020-12-08 10:00:00,4861.0,41611,1570,74.93
2020-12-08 11:00:00,4712.0,41451,1960,72.38
2020-12-08 12:00:00,4623.0,41756,1870,71.93
2020-12-08 13:00:00,4627.0,41715,1530,71.49
2020-12-08 14:00:00,4606.0,41389,797,72.42
2020-12-08 15:00:00,4544.0,41980,140,75.78
2020-12-08 16:00:00,4412.0,44690,0,119.91
2020-12-08 17:00:00,4531.0,45986,0,143.07
2020-12-08 18:00:00,4627.0,44961,0,89.92
2020-12-08 19:00:00,4649.0,43331,0,67.25
2020-12-08 20:00:00,4670.0,40581,0,52.15
2020-12-08 21:00:00,4679.0,37391,0,47.3
2020-12-08 22:00:00,4655.0,32960,0,42.51
2020-12-08 23:00:00,4630.0,28894,0,41.53
2020-12-09 00:00:00,5556.0,27579,0,38.48
2020-12-09 01:00:00,5404.0,27575,0,36.21
2020-12-09 02:00:00,5251.0,26561,0,33.66
2020-12-09 03:00:00,5021.0,25992,0,33.85
2020-12-09 04:00:00,4707.0,25500,0,37.24
2020-12-09 05:00:00,4205.0,26203,0,46.71
2020-12-09 06:00:00,3666.0,30141,0,60.81
2020-12-09 07:00:00,3168.0,36402,0,85.0
2020-12-09 08:00:00,2688.0,39990,12,93.53
2020-12-09 09:00:00,2433.0,41223,346,98.02
2020-12-09 10:00:00,2282.0,41357,816,98.02
2020-12-09 11:00:00,2226.0,41598,1110,98.0
2020-12-09 12:00:00,2219.0,42088,1060,98.02
2020-12-09 13:00:00,2354.0,41793,708,98.02
2020-12-09 14:00:00,2616.0,41694,318,96.0
2020-12-09 15:00:00,3293.0,42002,49,98.02
2020-12-09 16:00:00,4608.0,44653,0,150.0
2020-12-09 17:00:00,5497.0,45527,0,224.9
2020-12-09 18:00:00,6279.0,44966,0,99.19
2020-12-09 19:00:00,6995.0,43297,0,63.74
2020-12-09 20:00:00,7750.0,40431,0,49.29
2020-12-09 21:00:00,8476.0,36696,0,47.91
2020-12-09 22:00:00,9052.0,32486,0,43.06
2020-12-09 23:00:00,9580.0,28370,0,43.58
2020-12-10 00:00:00,7541.0,26413,0,40.94
2020-12-10 01:00:00,7657.0,26544,0,39.86
2020-12-10 02:00:00,7713.0,25607,0,36.59
2020-12-10 03:00:00,7666.0,24910,0,33.57
2020-12-10 04:00:00,7565.0,24571,0,39.29
2020-12-10 05:00:00,7417.0,25218,0,47.45
2020-12-10 06:00:00,7356.0,28943,0,61.49
2020-12-10 07:00:00,7404.0,35427,0,59.8
2020-12-10 08:00:00,7454.0,39023,21,74.97
2020-12-10 09:00:00,7560.0,40667,289,81.55
2020-12-10 10:00:00,7643.0,40793,517,82.0
2020-12-10 11:00:00,7682.0,41166,570,76.55
2020-12-10 12:00:00,7677.0,41352,490,81.9
2020-12-10 13:00:00,7773.0,41202,502,71.21
2020-12-10 14:00:00,7948.0,40958,256,64.0
2020-12-10 15:00:00,8522.0,41414,40,67.11
2020-12-10 16:00:00,9810.0,43448,0,82.46
2020-12-10 17:00:00,10383.0,44775,0,82.5
2020-12-10 18:00:00,10850.0,43417,0,64.94
2020-12-10 19:00:00,11124.0,41065,0,54.27
2020-12-10 20:00:00,11377.0,38017,0,45.98
2020-12-10 21:00:00,11569.0,34648,0,45.9
2020-12-10 22:00:00,11626.0,30536,0,42.97
2020-12-10 23:00:00,11679.0,26689,0,37.77
2020-12-11 00:00:00,12102.0,25235,0,34.22
2020-12-11 01:00:00,11939.0,25314,0,34.55
2020-12-11 02:00:00,11736.0,24246,0,32.34
2020-12-11 03:00:00,11446.0,23773,0,31.29
2020-12-11 04:00:00,11081.0,23472,0,34.57
2020-12-11 05:00:00,10641.0,24362,0,36.99
2020-12-11 06:00:00,10191.0,27973,0,51.02
2020-12-11 07:00:00,9838.0,34187,0,47.38
2020-12-11 08:00:00,9473.0,38114,3,52.11
2020-12-11 09:00:00,9056.0,39670,215,54.45
2020-12-11 10:00:00,8523.0,39649,593,57.89
2020-12-11 11:00:00,7921.0,39622,1100,58.69
2020-12-11 12:00:00,7258.0,39228,1250,60.0
2020-12-11 13:00:00,6553.0,39439,1190,62.7
2020-12-11 14:00:00,5918.0,38843,684,58.31
2020-12-11 15:00:00,5425.0,39543,183,60.1
2020-12-11 16:00:00,5259.0,41365,0,96.27
2020-12-11 17:00:00,4836.0,43404,0,144.5
2020-12-11 18:00:00,4452.0,42358,0,84.94
2020-12-11 19:00:00,4133.0,40449,0,56.99
2020-12-11 20:00:00,3836.0,37954,0,51.7
2020-12-11 21:00:00,3555.0,35082,0,52.0
2020-12-11 22:00:00,3273.0,31862,0,46.98
2020-12-11 23:00:00,3009.0,28385,0,52.2
2020-12-12 00:00:00,2019.0,26623,0,49.3
2020-12-12 01:00:00,2004.0,26370,0,50.6
2020-12-12 02:00:00,2049.0,24958,0,45.54
2020-12-12 03:00:00,2157.0,23605,0,39.0
2020-12-12 04:00:00,2330.0,22734,0,35.39
2020-12-12 05:00:00,2597.0,22965,0,38.0
2020-12-12 06:00:00,2882.0,24860,0,44.55
2020-12-12 07:00:00,3004.0,27777,0,47.92
2020-12-12 08:00:00,2981.0,30997,6,48.97
2020-12-12 09:00:00,2972.0,33603,303,51.56
2020-12-12 10:00:00,3030.0,34458,1050,57.0
2020-12-12 11:00:00,3046.0,34510,1550,57.1
2020-12-12 12:00:00,3063.0,34632,1840,52.5
2020-12-12 13:00:00,3042.0,34465,1690,51.14
2020-12-12 14:00:00,3013.0,34296,1100,47.31
2020-12-12 15:00:00,2927.0,35342,289,49.75
2020-12-12 16:00:00,2777.0,38124,0,64.95
2020-12-12 17:00:00,2660.0,40651,0,89.97
2020-12-12 18:00:00,2551.0,40147,0,69.0
2020-12-12 19:00:00,2374.0,38306,0,56.06
2020-12-12 20:00:00,2233.0,36047,0,51.59
2020-12-12 21:00:00,2126.0,33760,0,56.15
2020-12-12 22:00:00,2061.0,31111,0,49.18
2020-12-12 23:00:00,2026.0,28334,0,57.91
2020-12-13 00:00:00,2474.0,26689,0,55.9
2020-12-13 01:00:00,2511.0,26316,0,57.9
2020-12-13 02:00:00,2739.0,24841,0,55.08
2020-12-13 03:00:00,3178.0,23838,0,50.95
2020-12-13 04:00:00,3877.0,22782,0,35.1
2020-12-13 05:00:00,4772.0,22434,0,33.66
2020-12-13 06:00:00,5656.0,23400,0,35.47
2020-12-13 07:00:00,6563.0,24963,0,38.9
2020-12-13 08:00:00,7608.0,27532,1,42.39
2020-12-13 09:00:00,8839.0,30486,60,53.0
2020-12-13 10:00:00,10239.0,33140,317,55.53
2020-12-13 11:00:00,11420.0,34808,367,48.73
2020-12-13 12:00:00,12228.0,35648,410,53.38
2020-12-13 13:00:00,12660.0,35973,253,47.59
2020-12-13 14:00:00,12848.0,35800,240,42.34
2020-12-13 15:00:00,12873.0,36125,36,42.72
2020-12-13 16:00:00,12725.0,38718,0,64.3
2020-12-13 17:00:00,12453.0,40018,0,77.19
2020-12-13 18:00:00,12204.0,38647,0,61.44
2020-12-13 19:00:00,12153.0,36236,0,47.5
2020-12-13 20:00:00,12080.0,33403,0,50.23
2020-12-13 21:00:00,12037.0,30700,0,47.4
2020-12-13 22:00:00,12123.0,27388,0,35.35
2020-12-13 23:00:00,12179.0,24033,0,31.91
2020-12-14 00:00:00,12187.0,22492,0,30.24
2020-12-14 01:00:00,12190.0,22618,0,28.55
2020-12-14 02:00:00,12174.0,21348,0,23.06
2020-12-14 03:00:00,12157.0,20858,0,23.21
2020-12-14 04:00:00,12086.0,20121,0,28.56
2020-12-14 05:00:00,11971.0,21055,0,35.04
2020-12-14 06:00:00,11808.0,25304,0,48.62
2020-12-14 07:00:00,11670.0,31304,0,48.24
2020-12-14 08:00:00,11550.0,35197,38,52.08
2020-12-14 09:00:00,11382.0,36216,866,51.1
2020-12-14 10:00:00,11206.0,35380,1970,50.71
2020-12-14 11:00:00,11076.0,35117,2190,50.0
2020-12-14 12:00:00,10862.0,35798,1820,50.0
2020-12-14 13:00:00,10566.0,36340,1340,50.95
2020-12-14 14:00:00,10288.0,36725,665,51.69
2020-12-14 15:00:00,10180.0,37620,109,51.04
2020-12-14 16:00:00,10347.0,41453,0,66.14
2020-12-14 17:00:00,10308.0,43449,0,87.2
2020-12-14 18:00:00,10279.0,42518,0,64.95
2020-12-14 19:00:00,10288.0,40109,0,57.92
2020-12-14 20:00:00,10294.0,37502,0,49.0
2020-12-14 21:00:00,10251.0,34018,0,48.96
2020-12-14 22:00:00,10071.0,30106,0,42.48
2020-12-14 23:00:00,9865.0,26635,0,50.05
2020-12-15 00:00:00,8203.0,25095,0,47.94
2020-12-15 01:00:00,8015.0,25160,0,46.0
2020-12-15 02:00:00,7784.0,23957,0,41.4
2020-12-15 03:00:00,7546.0,23122,0,39.98
2020-12-15 04:00:00,7330.0,22749,0,38.51
2020-12-15 05:00:00,7078.0,23744,0,44.98
2020-12-15 06:00:00,6886.0,27712,0,52.53
2020-12-15 07:00:00,6714.0,33819,0,51.07
2020-12-15 08:00:00,6591.0,37161,18,54.44
2020-12-15 09:00:00,6538.0,37978,1020,53.96
2020-12-15 10:00:00,6463.0,36853,2710,53.16
2020-12-15 11:00:00,6253.0,36296,3700,53.0
2020-12-15 12:00:00,6024.0,36461,3880,53.0
2020-12-15 13:00:00,5854.0,36359,3100,51.95
2020-12-15 14:00:00,5896.0,36853,1570,52.0
2020-12-15 15:00:00,6336.0,38406,237,54.74
2020-12-15 16:00:00,7454.0,41815,0,65.92
2020-12-15 17:00:00,7645.0,43983,0,76.61
2020-12-15 18:00:00,7777.0,43314,0,63.6
2020-12-15 19:00:00,7749.0,40922,0,53.91
2020-12-15 20:00:00,7720.0,38200,0,50.55
2020-12-15 21:00:00,7673.0,34970,0,49.91
2020-12-15 22:00:00,7566.0,30967,0,44.29
2020-12-15 23:00:00,7445.0,26971,0,58.8
2020-12-16 00:00:00,7713.0,25179,0,49.96
2020-12-16 01:00:00,8003.0,25134,0,44.2
2020-12-16 02:00:00,8378.0,23722,0,37.39
2020-12-16 03:00:00,8854.0,22640,0,36.51
2020-12-16 04:00:00,9522.0,21643,0,35.49
2020-12-16 05:00:00,10166.0,22323,0,39.89
2020-12-16 06:00:00,10836.0,26003,0,52.68
2020-12-16 07:00:00,11552.0,31513,0,54.1
2020-12-16 08:00:00,12173.0,35283,30,55.0
2020-12-16 09:00:00,12664.0,36780,520,53.85
2020-12-16 10:00:00,13048.0,37058,1260,51.62
2020-12-16 11:00:00,13240.0,37372,1170,51.23
2020-12-16 12:00:00,13354.0,38227,934,50.94
2020-12-16 13:00:00,13351.0,38360,520,50.62
2020-12-16 14:00:00,13311.0,38212,234,50.7
2020-12-16 15:00:00,13253.0,38860,58,52.93
2020-12-16 16:00:00,13207.0,41439,1,66.5
2020-12-16 17:00:00,13037.0,43021,1,77.95
2020-12-16 18:00:00,12841.0,42066,0,60.03
2020-12-16 19:00:00,12618.0,39897,0,54.55
2020-12-16 20:00:00,12356.0,37117,0,54.44
2020-12-16 21:00:00,12046.0,33718,0,51.65
2020-12-16 22:00:00,11665.0,30147,0,48.37
2020-12-16 23:00:00,11228.0,26850,0,48.48
2020-12-17 00:00:00,9662.0,25095,0,46.7
2020-12-17 01:00:00,9469.0,25133,0,40.09
2020-12-17 02:00:00,9392.0,24022,0,35.92
2020-12-17 03:00:00,9362.0,23377,0,36.49
2020-12-17 04:00:00,9458.0,22848,0,37.99
2020-12-17 05:00:00,9423.0,23963,0,44.7
2020-12-17 06:00:00,9412.0,27618,0,55.02
2020-12-17 07:00:00,9403.0,33448,0,54.8
2020-12-17 08:00:00,9422.0,36815,36,56.91
2020-12-17 09:00:00,9429.0,37469,1270,57.61
2020-12-17 10:00:00,9466.0,36631,2550,53.91
2020-12-17 11:00:00,9408.0,35813,3570,53.2
2020-12-17 12:00:00,9242.0,35922,3320,52.99
2020-12-17 13:00:00,9104.0,36175,2290,52.08
2020-12-17 14:00:00,9146.0,36605,1110,53.74
2020-12-17 15:00:00,9466.0,37611,166,56.28
2020-12-17 16:00:00,10328.0,40696,0,66.39
2020-12-17 17:00:00,10976.0,42489,0,72.8
2020-12-17 18:00:00,11540.0,41248,0,61.3
2020-12-17 19:00:00,12062.0,38782,0,55.63
2020-12-17 20:00:00,12445.0,35739,0,51.49
2020-12-17 21:00:00,12610.0,32251,0,49.91
2020-12-17 22:00:00,12699.0,28329,0,45.31
2020-12-17 23:00:00,12559.0,24451,0,41.73
2020-12-18 00:00:00,12033.0,22973,0,37.8
2020-12-18 01:00:00,11801.0,22895,0,36.05
2020-12-18 02:00:00,11579.0,21841,0,32.97
2020-12-18 03:00:00,11385.0,21170,0,32.36
2020-12-18 04:00:00,11322.0,20375,0,31.5
2020-12-18 05:00:00,11318.0,21319,0,38.49
2020-12-18 06:00:00,11407.0,24903,0,51.96
2020-12-18 07:00:00,11627.0,30140,0,52.76
2020-12-18 08:00:00,11875.0,33939,1,54.28
2020-12-18 09:00:00,12189.0,35440,77,53.72
2020-12-18 10:00:00,12570.0,35957,256,52.96
2020-12-18 11:00:00,12846.0,36019,327,51.79
2020-12-18 12:00:00,13108.0,36332,297,54.13
2020-12-18 13:00:00,13338.0,35909,301,52.08
2020-12-18 14:00:00,13506.0,35416,179,46.0
2020-12-18 15:00:00,13588.0,35242,10,45.2
2020-12-18 16:00:00,13506.0,37081,0,66.39
2020-12-18 17:00:00,13532.0,38075,0,75.24
2020-12-18 18:00:00,13492.0,37278,0,61.44
2020-12-18 19:00:00,13357.0,35641,0,59.6
2020-12-18 20:00:00,13238.0,33183,0,53.45
2020-12-18 21:00:00,12914.0,29915,0,51.17
2020-12-18 22:00:00,12654.0,27029,0,50.95
2020-12-18 23:00:00,12336.0,24019,0,41.09
2020-12-19 00:00:00,11004.0,22539,0,33.1
2020-12-19 01:00:00,11115.0,22349,0,30.12
2020-12-19 02:00:00,11270.0,21030,0,26.14
2020-12-19 03:00:00,11468.0,20225,0,21.94
2020-12-19 04:00:00,11691.0,19589,0,23.24
2020-12-19 05:00:00,11903.0,20019,0,20.63
2020-12-19 06:00:00,12058.0,21998,0,26.65
2020-12-19 07:00:00,12300.0,24236,0,30.24
2020-12-19 08:00:00,12452.0,26958,2,37.2
2020-12-19 09:00:00,12560.0,29264,462,52.4
2020-12-19 10:00:00,12662.0,29572,1630,52.43
2020-12-19 11:00:00,12700.0,29198,2550,50.0
2020-12-19 12:00:00,12694.0,29039,2850,50.0
2020-12-19 13:00:00,12632.0,29160,2330,50.7
2020-12-19 14:00:00,12583.0,29387,1490,46.0
2020-12-19 15:00:00,12633.0,30690,227,42.49
2020-12-19 16:00:00,12889.0,33865,0,61.1
2020-12-19 17:00:00,12889.0,36310,0,72.4
2020-12-19 18:00:00,12882.0,35647,0,61.21
2020-12-19 19:00:00,12859.0,33492,0,51.51
2020-12-19 20:00:00,12835.0,31184,0,48.0
2020-12-19 21:00:00,12814.0,28857,0,45.12
2020-12-19 22:00:00,12804.0,26249,0,42.0
2020-12-19 23:00:00,12791.0,23685,0,35.49
2020-12-20 00:00:00,12612.0,22302,0,31.92
2020-12-20 01:00:00,12570.0,21973,0,31.69
2020-12-20 02:00:00,12490.0,20797,0,27.3
2020-12-20 03:00:00,12396.0,19970,0,26.1
2020-12-20 04:00:00,12237.0,19341,0,25.62
2020-12-20 05:00:00,12087.0,19583,0,27.93
2020-12-20 06:00:00,11921.0,21068,0,29.63
2020-12-20 07:00:00,11825.0,23138,0,33.82
2020-12-20 08:00:00,11771.0,25641,4,42.0
2020-12-20 09:00:00,11692.0,28117,858,44.01
2020-12-20 10:00:00,11721.0,29004,2190,52.16
2020-12-20 11:00:00,11760.0,29627,3060,48.26
2020-12-20 12:00:00,11757.0,30717,2850,50.19
2020-12-20 13:00:00,11630.0,31117,2070,52.58
2020-12-20 14:00:00,11481.0,31768,1280,48.97
2020-12-20 15:00:00,11367.0,33411,313,41.0
2020-12-20 16:00:00,11448.0,36722,0,61.68
2020-12-20 17:00:00,11353.0,39087,0,77.0
2020-12-20 18:00:00,11183.0,37877,0,60.32
2020-12-20 19:00:00,10802.0,35687,0,54.7
2020-12-20 20:00:00,10398.0,33420,0,46.7
2020-12-20 21:00:00,9952.0,30735,0,52.0
2020-12-20 22:00:00,9413.0,27661,0,38.0
2020-12-20 23:00:00,8830.0,24921,0,41.97
2020-12-21 00:00:00,8808.0,23560,0,41.98
2020-12-21 01:00:00,8384.0,23681,0,44.4
2020-12-21 02:00:00,8022.0,22632,0,41.98
2020-12-21 03:00:00,7929.0,21787,0,41.9
2020-12-21 04:00:00,8241.0,21528,0,38.19
2020-12-21 05:00:00,8516.0,22421,0,45.1
2020-12-21 06:00:00,8871.0,25721,0,51.1
2020-12-21 07:00:00,9229.0,30055,0,49.68
2020-12-21 08:00:00,9356.0,34253,0,49.69
2020-12-21 09:00:00,9173.0,36428,38,52.0
2020-12-21 10:00:00,8704.0,37360,195,49.21
2020-12-21 11:00:00,8270.0,37886,346,54.1
2020-12-21 12:00:00,8107.0,38316,475,59.0
2020-12-21 13:00:00,8286.0,38272,439,57.1
2020-12-21 14:00:00,8597.0,37845,163,50.0
2020-12-21 15:00:00,8750.0,38080,23,47.61
2020-12-21 16:00:00,8842.0,39552,0,70.8
2020-12-21 17:00:00,9330.0,40829,0,76.0
2020-12-21 18:00:00,9733.0,40493,0,62.4
2020-12-21 19:00:00,9918.0,38278,0,68.0
2020-12-21 20:00:00,10061.0,35665,0,52.5
2020-12-21 21:00:00,10045.0,32708,0,51.1
2020-12-21 22:00:00,9636.0,29200,0,51.1
2020-12-21 23:00:00,9150.0,26012,0,47.9
2020-12-22 00:00:00,7638.0,24037,0,47.51
2020-12-22 01:00:00,7137.0,23872,0,45.07
2020-12-22 02:00:00,6632.0,22755,0,44.51
2020-12-22 03:00:00,6126.0,22407,0,42.29
2020-12-22 04:00:00,5648.0,22046,0,44.92
2020-12-22 05:00:00,5115.0,22960,0,48.82
2020-12-22 06:00:00,4601.0,26101,0,50.32
2020-12-22 07:00:00,4138.0,30457,0,39.95
2020-12-22 08:00:00,3711.0,33999,11,48.58
2020-12-22 09:00:00,3389.0,35967,441,55.8
2020-12-22 10:00:00,3160.0,36245,990,56.2
2020-12-22 11:00:00,2908.0,37023,1150,57.98
2020-12-22 12:00:00,2648.0,37950,839,58.2
2020-12-22 13:00:00,2311.0,38364,640,59.38
2020-12-22 14:00:00,1991.0,38221,324,53.1
2020-12-22 15:00:00,1816.0,38865,36,53.1
2020-12-22 16:00:00,1849.0,40982,0,100.01
2020-12-22 17:00:00,1643.0,42773,0,197.49
2020-12-22 18:00:00,1492.0,41728,0,107.0
2020-12-22 19:00:00,1426.0,39502,0,81.1
2020-12-22 20:00:00,1388.0,37277,0,60.73
2020-12-22 21:00:00,1373.0,34679,0,52.7
2020-12-22 22:00:00,1364.0,31222,0,49.99
2020-12-22 23:00:00,1365.0,27519,0,67.43
2020-12-23 00:00:00,1067.0,25939,0,58.83
2020-12-23 01:00:00,1171.0,25568,0,56.01
2020-12-23 02:00:00,1307.0,24304,0,49.8
2020-12-23 03:00:00,1456.0,23223,0,44.0
2020-12-23 04:00:00,1680.0,22488,0,40.59
2020-12-23 05:00:00,1979.0,23094,0,37.05
2020-12-23 06:00:00,2351.0,25967,0,46.12
2020-12-23 07:00:00,2822.0,29375,0,52.0
2020-12-23 08:00:00,3348.0,32650,0,65.0
2020-12-23 09:00:00,3985.0,35006,140,67.1
2020-12-23 10:00:00,4770.0,35841,388,62.0
2020-12-23 11:00:00,5519.0,36483,502,59.78
2020-12-23 12:00:00,6282.0,36930,508,56.0
2020-12-23 13:00:00,7163.0,36858,608,49.75
2020-12-23 14:00:00,8006.0,35797,367,45.9
2020-12-23 15:00:00,8933.0,35275,62,45.9
2020-12-23 16:00:00,10183.0,37148,0,56.28
2020-12-23 17:00:00,10464.0,38903,0,67.2
2020-12-23 18:00:00,10669.0,38334,0,55.9
2020-12-23 19:00:00,10754.0,36093,0,57.42
2020-12-23 20:00:00,10768.0,33549,0,56.0
2020-12-23 21:00:00,10705.0,30672,0,54.0
2020-12-23 22:00:00,10871.0,27497,0,49.0
2020-12-23 23:00:00,10874.0,24704,0,57.91
2020-12-24 00:00:00,10108.0,23182,0,52.27
2020-12-24 01:00:00,10978.0,23006,0,40.65
2020-12-24 02:00:00,11404.0,21736,0,20.0
2020-12-24 03:00:00,11624.0,20653,0,16.0
2020-12-24 04:00:00,11824.0,20289,0,9.97
2020-12-24 05:00:00,11953.0,20941,0,8.91
2020-12-24 06:00:00,12024.0,23536,0,35.29
2020-12-24 07:00:00,11977.0,26633,0,36.48
2020-12-24 08:00:00,11865.0,29937,7,51.44
2020-12-24 09:00:00,11663.0,32439,1090,54.23
2020-12-24 10:00:00,11428.0,32622,2510,56.0
2020-12-24 11:00:00,11182.0,32249,3160,55.6
2020-12-24 12:00:00,10966.0,32462,3040,58.0
2020-12-24 13:00:00,10796.0,32615,2490,57.68
2020-12-24 14:00:00,10635.0,32575,1560,55.0
2020-12-24 15:00:00,10446.0,33884,395,47.41
2020-12-24 16:00:00,10199.0,35942,1,64.96
2020-12-24 17:00:00,9858.0,38056,0,80.0
2020-12-24 18:00:00,9465.0,37699,0,70.0
2020-12-24 19:00:00,8962.0,36042,0,59.91
2020-12-24 20:00:00,8460.0,33943,0,52.3
2020-12-24 21:00:00,7989.0,31358,0,54.22
2020-12-24 22:00:00,7575.0,28560,0,49.57
2020-12-24 23:00:00,7207.0,25768,0,64.0
2020-12-25 00:00:00,7169.0,24107,0,59.9
2020-12-25 01:00:00,6963.0,24197,0,58.0
2020-12-25 02:00:00,6821.0,23073,0,49.7
2020-12-25 03:00:00,6791.0,22286,0,46.1
2020-12-25 04:00:00,6849.0,21519,0,43.77
2020-12-25 05:00:00,6811.0,21705,0,44.45
2020-12-25 06:00:00,6807.0,23453,0,50.94
2020-12-25 07:00:00,6892.0,25934,0,46.01
2020-12-25 08:00:00,6912.0,29320,32,50.94
2020-12-25 09:00:00,6959.0,31833,1010,64.0
2020-12-25 10:00:00,7100.0,32957,2140,63.9
2020-12-25 11:00:00,7411.0,33887,2850,64.2
2020-12-25 12:00:00,7868.0,35657,3150,68.85
2020-12-25 13:00:00,8296.0,36595,2930,70.0
2020-12-25 14:00:00,8597.0,36060,1920,54.9
2020-12-25 15:00:00,8820.0,35294,395,58.4
2020-12-25 16:00:00,8815.0,34837,1,54.0
2020-12-25 17:00:00,8907.0,33656,0,52.95
2020-12-25 18:00:00,9055.0,31598,0,49.64
2020-12-25 19:00:00,9416.0,30054,0,58.16
2020-12-25 20:00:00,9744.0,28823,0,54.24
2020-12-25 21:00:00,10026.0,27643,0,49.2
2020-12-25 22:00:00,10290.0,25935,0,46.2
2020-12-25 23:00:00,10497.0,23887,0,49.4
2020-12-26 00:00:00,9994.0,22692,0,29.98
2020-12-26 01:00:00,10401.0,22611,0,24.55
2020-12-26 02:00:00,10831.0,21396,0,18.38
2020-12-26 03:00:00,11287.0,20468,0,15.16
2020-12-26 04:00:00,11711.0,19255,0,15.27
2020-12-26 05:00:00,12044.0,18751,0,15.71
2020-12-26 06:00:00,12304.0,19466,0,19.11
2020-12-26 07:00:00,12565.0,20571,0,24.77
2020-12-26 08:00:00,12847.0,22403,2,30.23
2020-12-26 09:00:00,13092.0,24957,182,33.2
2020-12-26 10:00:00,13386.0,26507,605,54.0
2020-12-26 11:00:00,13605.0,27976,811,56.0
2020-12-26 12:00:00,13742.0,29208,684,64.0
2020-12-26 13:00:00,13820.0,29552,510,63.0
